"CUST_ID","DIVIDED_SET","SIU_CUST_YN","SEX","AGE","RESI_COST","RESI_TYPE_CODE","FP_CAREER","CUST_RGST","CTPR","OCCP_GRP_1","OCCP_GRP_2","TOTALPREM","MINCRDT","MAXCRDT","WEDD_YN","MATE_OCCP_GRP_1","MATE_OCCP_GRP_2","CHLD_CNT","LTBN_CHLD_AGE","MAX_PAYM_YM","MAX_PRM","CUST_INCM","RCBASE_HSHD_INCM","JPBASE_HSHD_INCM"
16717,1,0,1,4,15555,20,0,200306,9,4,"전문직",22865458,6,6,0,0,"",0,0,200404,132428,4288,4373,4288
16718,1,0,1,4,12916,30,0,200306,1,2,"자영업",34356736,6,6,1,1,"주부",0,0,200709,360807,5299,5644,5299
16721,1,0,2,4,21111,20,0,200306,9,5,"3차산업 종사자",15557427,4,6,1,5,"3차산업 종사자",1,16,201003,445657,3752,5492,8768
16722,1,0,2,4,32361,20,1,200306,3,1,"주부",22684160,7,7,1,2,"자영업",2,10,200305,159000,0,7665,5426
16723,1,0,1,4,8734,99,0,200306,15,4,"고소득의료직",22751060,6,6,0,0,"",0,0,200703,193980,4715,0,4715
16724,1,0,2,4,14645,20,0,200306,9,4,"의료직 종사자",12901449,6,6,1,3,"공무원",2,10,201308,303119,3082,4543,7682
16726,1,0,1,4,3370,12,0,200306,9,3,"사무직",10555807,8,99,1,1,"주부",2,19,201305,552294,3993,3154,3993
16727,1,0,1,4,23333,20,0,200306,14,2,"자영업",31379808,6,6,0,0,"",0,0,200501,304208,4428,7339,4428
16728,1,0,1,4,9736,12,0,200306,1,3,"사무직",14820142,6,6,0,0,"",0,0,200305,49700,3708,3431,3708
16729,1,1,1,4,5186,30,1,200306,2,4,"교육관련직",14423824,6,6,0,0,"",0,0,200802,579105,4986,2503,4986
16730,1,0,2,4,0,20,0,200306,16,4,"교육관련직",23781515,6,6,1,3,"공무원",0,0,201104,358556,4256,0,8620
16731,1,0,1,4,25138,20,0,200306,9,3,"사무직",3079374,6,6,0,0,"",0,0,200210,51429,5028,5880,5028
16732,1,0,1,4,8695,12,1,200306,1,2,"3차산업 종사자",2486969,6,6,1,0,"",1,13,201508,100079,4018,3564,4018
16733,1,1,2,4,27222,20,0,200306,1,3,"사무직",48876843,6,6,1,4,"전문직",1,12,200608,554832,3608,8362,9189
16734,1,0,2,4,14215,99,0,200306,1,2,"자영업",37800,6,6,0,0,"",0,0,200005,37800,4503,0,4503
16735,1,0,2,4,23194,20,0,200306,5,1,"주부",24065097,1,99,1,6,"2차산업 종사자",2,9,200702,222640,0,6186,4112
16736,1,0,1,4,12638,20,0,200306,9,5,"2차산업 종사자",37662005,10,99,1,1,"주부",2,10,200403,621650,5114,3809,5114
16737,1,0,2,4,15555,30,0,200306,9,1,"주부",15070484,5,99,1,8,"운전직",2,16,201202,442391,0,4873,4371
16738,1,0,1,4,5432,12,0,200306,9,4,"예체능계 종사자",16090853,7,8,0,0,"",0,0,200404,439710,3830,3256,3830
16739,1,0,1,4,4873,99,0,200306,15,3,"사무직",31608722,6,6,1,3,"사무직",1,10,200204,628104,3699,0,7689
16740,1,0,2,4,8333,20,0,200306,16,3,"단순 사무직",46407052,10,8,1,6,"2차산업 종사자",2,8,201404,934635,4397,4570,8715
16741,1,0,1,4,25416,20,0,200306,1,4,"전문직",0,6,6,1,4,"교사",0,0,200206,29,4465,7907,8203
16742,1,0,1,4,6946,11,0,200306,13,5,"2차산업 종사자",29669640,6,6,0,0,"",0,0,200309,167200,3936,3539,3936
16743,1,0,1,4,21666,20,0,200306,9,3,"공무원",26101417,6,6,0,0,"",0,0,200503,171181,4394,5547,4394
16744,1,0,2,4,12222,30,0,200306,9,5,"3차산업 종사자",10810458,6,6,0,0,"",0,0,200305,77400,3475,5092,3475
16745,1,0,1,4,44444,20,0,200306,16,3,"사무직",139987966,1,99,1,3,"사무직",2,5,201012,1970823,6011,10332,10764
16746,1,0,1,4,13043,12,0,200306,1,3,"사무직",3944346,6,6,0,0,"",0,0,200707,173150,4686,3837,4686
16747,1,1,2,4,0,0,0,200306,15,1,"주부",5773406,6,6,1,3,"공무원",4,13,201402,361590,0,0,4115
16748,1,0,2,4,15877,12,0,200306,1,4,"교육관련직",16991908,6,6,1,3,"사무직",1,14,200305,202000,3469,5360,8903
16749,1,0,2,4,32638,20,0,200306,2,1,"주부",6604927,0,99,1,3,"단순 사무직",0,0,201602,212358,0,7704,5140
16750,1,0,2,4,11805,20,0,200306,6,1,"주부",84400,10,8,1,5,"예체능계 종사자",1,9,200912,21100,0,3958,3901
16751,1,0,1,4,8055,20,0,200306,13,3,"공무원",21096617,6,6,1,4,"교육관련직",2,8,201201,257799,4278,3734,7614
16752,1,0,2,4,11440,11,0,200306,14,1,"주부",7831926,6,6,1,2,"자영업",0,0,200607,222116,0,4040,4772
16753,1,0,2,4,15555,20,0,200306,10,1,"주부",24715270,6,6,0,0,"",0,0,200001,529070,0,5884,5647
16754,1,0,2,4,6805,20,0,200306,5,3,"사무직",4198304,6,6,0,0,"",0,0,200305,35200,3261,2440,3261
16756,1,1,1,4,9047,12,0,200306,1,4,"전문직",24175943,6,6,0,0,"",0,0,201405,465357,4490,3885,4490
16757,1,0,1,4,26666,20,0,200306,3,5,"2차산업 종사자",32173106,6,6,0,0,"",0,0,200911,403472,4447,6720,4447
16758,1,0,2,4,0,0,0,200306,7,2,"3차산업 종사자",27764897,6,6,1,4,"전문직",2,10,200412,646909,3784,0,8821
16759,1,0,1,4,63333,20,0,200306,2,4,"고소득의료직",71516440,6,6,0,0,"",0,0,201206,1273545,11282,11470,11282
16761,1,1,2,4,45555,20,0,200306,2,2,"자영업",4770000,6,6,0,0,"",0,0,200412,40000,4756,10273,4756
16763,1,0,2,4,10833,20,0,200306,5,1,"주부",36445680,6,6,1,6,"운전직",0,0,200607,308464,0,3373,3791
16764,1,0,2,4,23750,20,0,200306,1,2,"자영업",0,6,6,1,2,"자영업",1,10,200510,769860,4169,7181,10780
16765,1,0,1,4,23498,30,0,200306,1,2,"자영업",279300,6,6,0,0,"",0,0,199909,39900,4807,6498,4807
16766,1,0,1,4,2916,20,0,200306,14,2,"자영업",1492650,10,10,1,0,"",2,21,200305,165850,4614,2427,4614
16767,1,0,2,4,27638,20,0,200306,9,3,"사무직",27495990,6,6,0,0,"",0,0,201006,269589,4027,6224,4027
16768,1,0,2,4,9529,30,0,200306,1,1,"주부",4570280,6,6,0,0,"",0,0,200305,47000,0,4924,4924
16771,1,0,2,4,5801,13,0,200306,4,3,"단순 사무직",3964710,6,6,0,0,"",0,0,200304,67600,3050,3390,3050
16773,1,1,2,3,22916,20,0,200306,2,2,"자영업",47363375,6,6,0,0,"",0,0,200902,1164713,5620,6150,5620
16774,1,0,2,3,22083,20,0,200306,4,3,"사무직",25227763,6,6,1,3,"사무직",0,0,201404,317407,3395,6413,7365
16775,1,0,2,3,12083,20,0,200306,5,3,"사무직",11505648,6,6,1,4,"3차산업 종사자",0,0,200305,96800,3731,3507,8002
16776,1,0,1,3,9578,99,0,200306,14,6,"2차산업 종사자",21506492,6,6,1,0,"",1,10,200607,445847,3734,0,3734
16777,1,0,1,3,15542,30,0,200306,2,8,"학생",33787320,6,6,0,0,"",0,0,201501,296380,0,4128,3999
16778,1,0,2,3,19327,20,0,200306,7,1,"주부",83258919,7,7,1,5,"2차산업 종사자",3,6,201307,871113,0,4805,4831
16779,2,NA,2,3,4305,20,0,200306,16,1,"주부",28733423,6,6,1,5,"2차산업 종사자",1,17,200502,293047,0,3185,4538
16780,1,0,2,3,17222,20,0,200306,9,4,"교육관련직",14494585,6,6,0,0,"",0,0,200408,217420,3251,4881,3251
16781,1,1,2,3,6527,20,0,200306,13,1,"주부",48464283,6,7,1,6,"2차산업 종사자",2,15,201101,2428076,0,3281,4592
16782,1,0,2,3,15833,20,0,200306,17,3,"단순 사무직",13930004,6,6,1,3,"단순 사무직",3,6,201606,340990,3114,5793,6669
16783,1,0,2,3,14709,20,0,200306,9,1,"주부",22531125,8,8,1,6,"운전직",3,5,200801,295690,0,4508,3690
16784,1,0,2,3,0,0,0,200306,1,3,"사무직",8386304,6,6,0,0,"",0,0,199911,251300,4274,0,4274
16785,1,0,1,3,16666,20,0,200306,14,3,"사무직",9641597,2,99,0,0,"",0,0,201401,445932,4278,5934,4278
16786,1,0,1,3,0,0,0,200306,4,3,"사무직",4795891,7,99,1,0,"",1,12,201009,157585,4113,0,4113
16787,2,NA,2,3,17500,20,0,200306,2,1,"주부",13202822,6,6,0,0,"",0,0,200403,193958,0,5363,5317
16788,1,0,2,3,64166,20,0,200306,4,3,"단순 사무직",47251966,6,6,1,4,"전문직",1,5,200902,327413,3756,11180,10260
16789,1,0,2,3,4789,11,0,200306,11,1,"주부",23273699,2,99,1,2,"자영업",1,6,201407,696091,0,3311,5320
16790,1,0,1,3,22638,20,0,200306,1,2,"자영업",4855514,7,7,0,0,"",0,0,200503,181712,4713,6747,4713
16791,2,NA,1,3,9166,30,0,200306,9,5,"2차산업 종사자",27388517,6,6,0,0,"",0,0,200305,164840,3999,3207,3999
16792,1,0,2,3,24444,20,0,200306,16,5,"3차산업 종사자",19207579,6,6,1,4,"2차산업 종사자",0,0,201501,244679,3724,7282,9105
16793,1,0,2,3,20555,20,0,200306,9,5,"3차산업 종사자",32090342,6,6,1,0,"",1,17,200305,267200,3815,5376,3815
16794,1,0,1,3,8324,40,0,200306,9,3,"3차산업 종사자",10961504,4,6,1,1,"주부",1,10,201008,158916,3788,4021,3788
16795,1,0,2,3,12222,20,0,200306,14,1,"주부",15064179,6,6,1,5,"2차산업 종사자",1,13,200312,252571,0,5148,4136
16796,1,0,1,3,29166,20,1,200306,9,3,"사무직",14629548,6,6,0,0,"",0,0,201008,77600,4947,7370,4947
16798,1,0,1,3,7991,12,1,200306,1,2,"자영업",9244199,6,6,1,3,"사무직",0,0,201107,402761,5164,3665,9030
16799,1,0,2,3,20000,20,0,200306,3,1,"주부",5588819,6,6,1,3,"기업/단체 임원",0,0,200910,90147,0,0,5749
16800,2,NA,1,3,15694,20,0,200306,5,4,"전문직",46055994,6,6,1,4,"교육관련직",1,7,200812,530218,4436,5058,7562
16801,1,0,1,3,16527,20,0,200306,1,2,"자영업",50969838,6,6,0,0,"",0,0,201606,655870,5273,5345,5273
16802,1,1,1,3,18055,20,0,200306,9,4,"전문직",6926964,6,6,1,3,"사무직",1,12,200306,58200,4018,4942,7622
16803,1,0,2,3,3910,12,0,200306,14,4,"교육관련직",13614444,6,6,0,0,"",0,0,201606,170960,3110,3205,3110
16804,1,0,1,3,28888,20,0,200306,9,3,"사무직",1032604,6,6,1,4,"의료직 종사자",1,11,200806,148150,4399,9400,8200
16806,1,0,1,3,21944,20,0,200306,4,5,"2차산업 종사자",91819215,5,7,0,0,"",0,0,201004,1602831,3765,6446,3765
16808,1,0,2,3,33333,20,0,200306,13,3,"사무직",247067121,6,6,1,3,"사무직",1,6,201408,1049134,4727,10033,9594
16809,1,0,2,3,16111,20,0,200306,7,4,"교육관련직",14834262,6,6,0,0,"",0,0,200511,99340,3763,3858,3763
16810,1,0,2,3,42222,20,0,200306,9,1,"주부",2244344,6,6,0,0,"",0,0,200305,18800,0,10262,10179
16811,2,NA,2,3,9502,40,0,200306,5,4,"고소득의료직",70015494,6,6,0,0,"",0,0,200305,798150,5399,3861,5399
16812,1,0,1,3,10676,30,0,200306,9,5,"2차산업 종사자",7967524,6,6,0,0,"",0,0,200503,86254,3876,3472,3876
16813,1,1,2,3,11757,12,0,200306,1,1,"주부",0,6,6,0,0,"",0,0,200210,59505,0,4121,4046
16814,1,0,1,3,12222,20,0,200306,5,3,"사무직",11804185,6,6,0,0,"",0,0,200703,106450,3931,4530,3931
16815,1,0,2,3,8380,99,0,200306,11,1,"주부",19478242,6,6,1,5,"2차산업 종사자",3,11,200710,235932,0,0,4194
16816,1,0,2,3,5786,12,0,200306,1,4,"전문직",5261130,6,6,0,0,"",0,0,200108,66225,3846,3777,3846
16817,1,0,2,3,12083,20,0,200306,7,6,"2차산업 종사자",3813440,6,6,0,0,"",0,0,200305,35520,2821,3545,2821
16820,1,0,2,3,8055,20,0,200306,16,1,"주부",24965466,6,6,1,6,"2차산업 종사자",1,13,200110,235356,0,3491,4125
16821,1,0,2,3,0,0,0,200306,9,1,"주부",8735022,6,6,1,3,"공무원",1,11,200606,77392,0,0,3568
16822,1,0,2,3,32777,20,0,200306,1,4,"교육관련직",16402237,6,6,0,0,"",0,0,201601,90959,3360,9536,3360
16823,1,0,2,3,0,0,0,200306,9,1,"주부",7072143,6,6,0,0,"",0,0,201306,239758,0,0,0
16824,1,1,2,3,7793,12,0,200306,16,4,"의료직 종사자",23221465,7,7,1,6,"운전직",2,7,201002,197820,3368,3661,7000
16825,1,0,1,3,9444,20,0,200306,4,6,"전문직",14317596,6,6,1,1,"주부",1,3,201403,291165,3766,3886,3766
16826,1,0,1,3,27361,20,0,200306,9,3,"사무직",5273142,6,6,0,0,"",0,0,200211,291300,4738,6388,4738
16828,1,0,2,3,25000,30,0,200306,9,1,"주부",3102840,7,7,1,2,"자영업",1,6,200306,26000,0,6522,3587
16829,2,NA,2,3,46666,20,0,200306,5,1,"주부",3760785,6,6,1,3,"사무직",0,0,200305,31500,0,11139,5167
16830,1,0,1,3,5935,40,0,200306,13,3,"공무원",22247050,6,6,1,3,"사무직",0,0,200204,200000,3581,3492,6619
16831,1,0,2,3,6388,20,0,200306,13,4,"교육관련직",6971426,6,6,0,0,"",0,0,201202,120197,3370,3249,3370
16832,1,1,2,3,5694,30,0,200306,9,1,"주부",43261874,6,6,1,3,"기업/단체 임원",1,19,200406,299089,0,3389,4270
16833,1,0,1,3,6944,20,0,200306,10,4,"전문직",10326684,6,6,1,1,"주부",0,0,200505,153620,4043,3397,4043
16834,2,NA,2,3,20138,20,0,200306,9,2,"자영업",10239390,6,6,1,3,"사무직",1,12,200703,2105600,5730,6086,10890
16835,1,0,1,3,6180,11,0,200306,14,3,"사무직",42938622,6,6,0,0,"",0,0,201605,247500,4152,3480,4152
16836,1,0,2,3,0,0,0,200306,9,5,"예체능계 종사자",9383004,7,7,0,0,"",0,0,201510,162272,3440,0,3440
16837,1,0,1,3,7222,20,0,200306,11,3,"고위 공무원",2570400,6,6,0,0,"",0,0,200004,267200,3683,3446,3683
16838,1,0,2,3,32361,20,0,200306,9,1,"주부",85195387,6,6,1,4,"전문직",0,0,200802,1068006,0,7871,4609
16840,1,0,1,3,20555,20,0,200306,9,4,"전문직",18918740,6,6,0,0,"",0,0,201211,467580,4472,5344,4472
16841,1,0,2,3,32440,40,0,200306,1,8,"3차산업 종사자",4334512,6,6,0,0,"",0,0,200305,36400,3683,9653,3683
16842,1,0,1,3,20555,30,0,200306,1,8,"학생",5892480,6,6,0,0,"",0,0,200305,33000,0,7369,7308
16843,1,0,1,3,47251,11,0,200306,1,3,"사무직",103258800,6,6,0,0,"",0,0,201407,932516,4520,7707,4520
16845,1,0,1,3,7638,40,0,200306,15,3,"사무직",5588573,10,8,0,0,"",0,0,201605,137887,3575,3872,3575
16846,1,0,2,3,10420,99,0,200306,9,1,"주부",13463519,4,6,0,0,"",0,0,201504,144235,0,0,0
16847,1,0,2,3,12777,20,0,200306,13,4,"3차산업 종사자",2585400,6,6,0,0,"",0,0,201606,20850,2996,5117,2996
16848,1,1,2,3,16527,20,0,200306,9,3,"사무직",42820615,2,6,1,3,"사무직",0,0,200210,444713,3678,4419,7488
16849,1,0,1,3,16266,40,0,200306,9,8,"학생",43458141,6,6,1,1,"주부",0,0,201008,209900,0,4782,4646
16850,1,0,1,3,34500,13,0,200306,2,6,"2차산업 종사자",11634979,6,6,1,3,"사무직",0,0,201103,147976,4048,6610,7174
16851,1,0,2,3,0,0,0,200306,1,3,"사무직",6649176,6,6,1,3,"사무직",0,0,200305,37900,3325,0,7320
16852,1,0,2,3,0,0,0,200306,9,3,"단순 사무직",29818091,6,6,1,4,"전문직",2,4,201602,354902,3903,0,8077
16853,1,1,1,3,83333,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,200101,141305,0,11641,11245
16854,1,0,2,3,9891,99,0,200306,9,1,"주부",13249004,6,6,0,0,"",0,0,201010,131634,0,0,0
16855,1,0,2,3,21944,20,0,200306,14,4,"의료직 종사자",21133704,6,6,1,3,"사무직",2,7,201212,352617,3677,7815,8675
16856,1,0,2,3,18888,20,0,200306,9,4,"전문직",24601786,6,6,0,0,"",0,0,200903,303791,3856,5946,3856
16857,1,0,2,3,12456,30,0,200306,1,1,"주부",1018336,8,8,1,3,"사무직",0,0,201606,30722,0,4968,6563
16859,1,0,1,3,11111,30,0,200306,9,8,"학생",41062053,6,6,0,0,"",0,0,200404,385200,0,4873,4853
16860,1,0,1,3,12361,20,0,200306,11,5,"2차산업 종사자",25091236,6,6,0,0,"",0,0,200606,204183,3635,4133,3635
16862,1,0,2,3,22638,20,0,200306,9,5,"3차산업 종사자",29140666,6,6,1,6,"2차산업 종사자",2,6,200012,300000,3870,6444,7959
16863,1,0,2,3,31448,40,0,200306,1,1,"주부",10525335,1,99,1,0,"",1,2,201508,167023,0,6502,6502
16864,1,0,1,3,6666,30,0,200306,7,5,"2차산업 종사자",18755018,6,6,0,0,"",0,0,201606,355544,3508,2557,3508
16865,1,0,1,3,11250,20,0,200306,10,2,"자영업",112534373,3,6,0,0,"",0,0,201003,1450837,4557,4760,4557
16866,1,0,2,3,5593,40,0,200306,9,5,"3차산업 종사자",1940716,10,99,0,0,"",0,0,200911,130600,2922,2384,2922
16868,1,0,2,3,38333,20,0,200306,12,6,"2차산업 종사자",18221339,6,6,1,3,"사무직",0,0,201001,377830,3868,10396,8045
16869,1,0,2,3,32259,99,0,200306,1,3,"3차산업 종사자",43380012,1,99,1,5,"3차산업 종사자",0,0,201504,1094725,3304,0,6958
16870,1,0,1,3,24722,20,0,200306,1,8,"학생",22739211,6,6,0,0,"",0,0,200803,212261,0,5855,4585
16871,1,0,1,3,2227,12,1,200306,5,2,"3차산업 종사자",29162786,8,9,0,0,"",0,0,200812,1334266,4609,2846,4609
16872,1,0,2,3,14583,20,0,200306,12,1,"주부",6390244,7,7,0,0,"",0,0,201204,105166,0,5361,5455
16873,1,0,2,3,14722,20,0,200306,16,4,"의료직 종사자",17304894,6,6,1,3,"기업/단체 임원",0,0,201412,112624,3525,4467,8788
16874,1,0,2,3,24861,20,0,200306,2,3,"기업/단체 임원",8427990,6,6,0,0,"",0,0,200708,184043,3774,0,3774
16876,1,0,2,3,30555,20,0,200306,9,6,"2차산업 종사자",3756631,6,6,0,0,"",0,0,201606,34120,3494,7516,3494
16877,1,0,1,3,13976,40,0,200306,9,6,"2차산업 종사자",77298006,6,6,0,0,"",0,0,200912,7742579,3640,4677,3640
16878,1,0,2,3,13194,20,0,200306,4,3,"사무직",1466769,1,99,0,0,"",0,0,201605,400006,3317,4194,3317
16879,1,0,1,3,11966,20,0,200306,9,5,"2차산업 종사자",4447652,6,6,0,0,"",0,0,200305,37300,3300,4505,3300
16880,1,0,2,3,15694,20,0,200306,16,1,"주부",7243614,6,6,1,4,"전문직",1,5,200809,138920,0,5540,5121
16881,1,0,1,3,16666,20,0,200306,3,8,"학생",6767072,6,6,0,0,"",0,0,200305,32780,0,3887,3422
16882,1,0,2,3,24444,20,0,200306,9,1,"주부",19200879,6,6,0,0,"",0,0,201606,236821,0,6677,6584
16883,1,0,1,3,11435,40,0,200306,2,5,"3차산업 종사자",3875787,8,8,0,0,"",0,0,201606,34917,3511,3833,3511
16884,1,0,2,3,10555,30,0,200306,9,5,"2차산업 종사자",18624772,4,7,1,4,"종교인/역술인",0,0,201105,600526,3160,3729,6092
16886,1,0,2,3,9491,20,0,200306,12,1,"주부",33997995,5,99,1,3,"공무원",2,3,201401,974598,0,3770,3486
16888,1,0,1,3,15719,30,0,200306,1,4,"학자/연구직",11902209,5,5,0,0,"",0,0,200907,150394,4151,5596,4151
16890,1,0,1,3,14027,20,0,200306,4,3,"단순 노무직",14481874,6,6,0,0,"",0,0,200612,90048,3594,5807,3594
16892,1,0,1,3,10227,40,0,200306,13,5,"3차산업 종사자",18727606,6,6,1,1,"주부",1,7,201205,400603,3514,4011,3514
16893,1,0,1,3,24444,20,0,200306,7,8,"학생",91978857,6,6,0,0,"",0,0,201606,1104741,0,6452,6241
16894,1,0,1,3,11250,20,0,200306,13,3,"사무직",15364874,6,6,1,1,"주부",2,4,200305,201190,3762,3931,3762
16896,1,0,2,3,11391,99,0,200306,1,4,"공무원",8089992,6,6,0,0,"",0,0,200411,94165,3065,0,3065
16897,1,0,2,3,7916,20,0,200306,1,3,"사무직",4891150,6,7,0,0,"",0,0,201012,75440,3166,2658,3166
16898,1,0,1,3,7441,99,0,200306,2,8,"학생",27501894,6,6,0,0,"",0,0,200611,286681,0,0,0
16899,1,0,2,3,18554,12,0,200306,1,8,"학생",19737110,6,6,0,0,"",0,0,200509,275534,0,5273,5631
16901,1,0,1,3,14444,30,0,200306,4,8,"학생",27886740,6,6,0,0,"",0,0,200503,294754,0,4865,4886
16902,1,0,2,3,0,0,0,200306,2,2,"자영업",9472614,6,7,0,0,"",0,0,201208,150348,3230,0,3230
16903,1,0,1,3,18022,40,0,200306,1,3,"단순 사무직",8088408,6,6,0,0,"",0,0,200708,67800,3316,5238,3316
16904,1,0,1,3,29950,11,0,200306,2,5,"2차산업 종사자",16170764,6,6,0,0,"",0,0,200702,114200,3630,7014,3630
16905,1,0,2,3,13456,12,0,200306,1,1,"주부",14676542,7,7,1,3,"사무직",1,6,201302,360837,0,4378,3568
16906,1,0,2,3,10451,12,0,200306,13,1,"주부",37119181,2,99,0,0,"",0,0,201502,350020,0,3920,3778
16910,1,0,1,3,7777,20,0,200306,1,3,"사무직",1324800,6,6,0,0,"",0,0,200211,408300,3528,3225,3528
16912,1,0,2,3,7507,30,0,200306,9,3,"단순 사무직",16368403,6,6,1,5,"3차산업 종사자",1,6,201606,342631,3064,3186,7264
16913,2,NA,1,3,8005,99,0,200306,13,2,"자영업",36526378,8,8,1,1,"주부",0,0,201505,1119842,4458,0,4458
16914,1,0,1,3,26111,20,0,200306,11,3,"공무원",37777204,3,99,0,0,"",0,0,200611,711140,3948,7252,3948
16915,1,0,2,3,24444,20,0,200306,9,1,"주부",2861642,2,99,0,0,"",0,0,201503,154834,0,6910,6910
16916,1,0,2,3,38194,20,0,200306,9,1,"주부",721468,5,6,0,0,"",0,0,201410,139578,0,0,0
16917,1,1,1,3,10694,20,0,200306,4,3,"사무직",6608160,8,8,0,0,"",0,0,201301,121775,3271,3667,3271
16919,1,1,1,3,15000,20,0,200306,6,8,"학생",396000,6,6,0,0,"",0,0,200809,99000,0,3684,3696
16920,1,0,2,3,25555,20,0,200306,4,4,"의료직 종사자",6811692,6,6,0,0,"",0,0,200711,126100,3199,6808,3199
16921,1,0,2,3,7082,12,0,200306,9,8,"학생",1248060,6,6,0,0,"",0,0,200512,120077,0,3644,3600
16922,2,NA,2,3,18055,20,0,200306,5,3,"기업/단체 임원",15161483,6,6,0,0,"",0,0,200707,578308,3653,0,3653
16923,1,0,2,3,13888,20,0,200306,7,2,"자영업",16536945,6,6,0,0,"",0,0,201604,283608,3619,3343,3619
16924,1,0,2,3,127777,20,0,200306,1,1,"주부",28210288,1,99,1,4,"전문직",1,6,201605,216979,0,12803,5005
16927,1,0,1,3,9583,20,0,200306,13,8,"학생",26571765,6,6,0,0,"",0,0,200402,117500,0,3579,3022
16928,2,NA,2,3,23750,20,0,200306,9,4,"의료직 종사자",18506367,6,6,0,0,"",0,0,201401,282299,2778,5719,2778
16929,1,0,1,3,4689,11,0,200306,3,3,"사무직",3458700,7,7,0,0,"",0,0,201606,42700,3207,4799,3207
16930,1,0,2,3,19013,12,0,200306,1,3,"사무직",113136952,0,99,1,0,"",1,1,201405,2285254,3819,4916,3819
16931,1,0,2,3,4375,11,0,200306,13,8,"학생",5538625,6,6,0,0,"",0,0,200403,35200,0,4390,4382
16932,1,0,2,3,0,0,0,200306,3,3,"단순 사무직",9580000,6,6,0,0,"",0,0,200801,95800,2352,0,2352
16933,1,0,2,3,16666,20,0,200306,9,3,"사무직",38659339,7,7,0,0,"",0,0,201102,598150,3132,4698,3132
16934,1,0,2,3,9583,20,0,200306,12,1,"주부",4122269,10,10,1,5,"2차산업 종사자",1,7,201209,162492,0,3576,3390
16935,1,0,1,3,12777,30,0,200306,1,8,"학생",8022868,6,6,0,0,"",0,0,200904,46140,0,4019,3853
16936,1,1,1,3,11250,20,0,200306,5,3,"사무직",6966225,6,6,0,0,"",0,0,201003,103280,3241,4505,3241
16938,1,1,1,3,20277,30,0,200306,1,8,"단순 노무직",6042443,2,99,0,0,"",0,0,200408,400449,3464,8372,3464
16939,1,0,2,3,4158,30,0,200306,2,1,"주부",7283021,6,7,1,7,"1차산업 종사자",1,10,201103,118205,0,2644,3738
16940,1,0,2,3,23694,12,0,200306,2,4,"전문직",29129504,10,9,0,0,"",0,0,201108,356125,3548,5404,3548
16941,1,0,1,3,2695,12,0,200306,6,2,"자영업",25834655,6,6,0,0,"",0,0,200305,152480,3172,2222,3172
16942,1,0,1,3,10517,12,0,200306,1,4,"교사",10624638,7,7,0,0,"",0,0,201201,499702,3142,3765,3142
16945,1,0,1,3,33888,20,0,200306,9,4,"전문직",79419408,2,99,0,0,"",0,0,201605,3430290,3506,7927,3506
16949,1,0,1,3,17777,20,0,200306,9,3,"사무직",5171910,5,6,0,0,"",0,0,201409,226357,3555,5736,3555
16956,1,0,1,2,27777,20,0,200306,9,6,"전문직",12496641,6,6,0,0,"",0,0,201407,102777,3152,8755,3152
16957,1,0,2,2,39027,20,0,200306,1,1,"주부",49886752,2,99,1,2,"자영업",1,3,201606,1132740,0,9968,4143
16960,2,NA,1,2,17222,20,0,200306,14,8,"학생",24733936,6,6,0,0,"",0,0,200302,112760,0,5548,5548
16963,1,0,1,2,6291,11,0,200306,14,8,"학생",1401316,6,6,0,0,"",0,0,200903,375688,0,3275,3271
16968,1,0,1,2,4199,12,0,200306,1,2,"자영업",3664072,5,99,0,0,"",0,0,201603,149471,2885,2706,2885
16975,1,0,1,2,9722,30,0,200306,15,8,"학생",7485714,4,99,0,0,"",0,0,201503,291380,0,6510,6461
16977,1,0,1,2,24583,30,0,200306,1,4,"교사",1338000,2,99,0,0,"",0,0,201510,150000,3022,8997,3022
16980,1,0,2,2,10097,13,0,200306,2,0,"",3566333,6,6,0,0,"",0,0,201309,105920,2605,5753,2605
16981,1,0,1,2,6944,20,0,200306,1,5,"2차산업 종사자",30093669,6,6,0,0,"",0,0,201605,498340,3236,0,3236
16986,1,0,2,2,0,0,0,200306,15,8,"학생",3878279,6,6,0,0,"",0,0,201502,105511,0,0,0
16998,1,0,2,2,10694,30,0,200306,4,8,"학생",16686220,6,6,0,0,"",0,0,200911,522166,0,5661,5701
17005,1,0,1,2,2806,11,0,200306,12,3,"공무원",3383924,6,6,0,0,"",0,0,200701,491092,2741,4631,2741
17006,1,0,1,2,8817,12,0,200306,1,8,"학생",8704719,6,6,0,0,"",0,0,201104,133190,0,2612,2592
17015,1,0,1,2,3750,20,0,200306,3,8,"학생",6049426,6,6,0,0,"",0,0,201309,233822,0,3356,3330
17028,1,0,2,2,10694,20,0,200306,1,3,"사무직",5200000,6,6,0,0,"",0,0,201605,100000,2641,5577,2641
17031,1,0,1,2,16625,12,0,200306,1,8,"학생",163890,5,99,0,0,"",0,0,201506,54630,0,8210,8050
17032,1,0,2,2,13472,20,0,200306,9,8,"학생",0,5,99,0,0,"",0,0,201102,107200,0,6031,6031
17033,1,0,1,2,2638,30,0,200306,17,3,"공무원",4196276,5,99,0,0,"",0,0,201509,197309,2763,1473,2763
